ReportID,SalesPersonID,ProductID,Quantity,TotalSalesValue
Rep70786,C21117,PR6561,103,1090
Rep70787,C21117,PR6326,71,1005
Rep70788,C21117,PR6595,108,1505
Rep70789,C21117,PR6227,130,1040
Rep70790,C21117,PR6616,102,1035
Rep70791,C21117,PR6253,486,3250
Rep70792,C21117,PR6560,155,1405
Rep70793,C21117,PR6578,388,1845
Rep70794,C21117,PR6253,129,1445
Rep70795,C21117,PR6144,135,1200
Rep70796,C21117,PR6253,237,6590
Rep70797,C21117,PR6227,130,1040
Rep70798,C21117,PR6616,102,1035
Rep70799,C21117,PR6352,1449,23840
Rep70800,C21117,PR6227,130,1040
Rep70801,C21117,PR6561,103,1090
Rep70802,C21117,PR6320,117,1195
Rep70803,C21117,PR6595,100,1105
Rep70804,C21117,PR6253,3696,19915
Rep70805,C21117,PR6595,103,1235
Rep70806,C21117,PR6253,887,15885
Rep70807,C21117,PR6560,347,1405
Rep70808,C21117,PR6253,237,6590
Rep70809,C21117,PR6560,116,1075
Rep70810,C21117,PR6608,336,2325
Rep70811,C21117,PR6352,1570,44075
Rep70812,C21117,PR6595,108,1505
Rep70813,C21117,PR6561,103,1090
Rep70814,C21117,PR6595,103,1375
Rep70815,C21117,PR6595,103,1235
Rep70816,C21117,PR6352,535,8330
Rep70817,C21117,PR6474,472,1995
Rep70818,C21117,PR6115,166,1275
Rep70819,C21117,PR6474,365,1970
Rep70820,C21117,PR6564,147,1060
Rep70821,C21117,PR6227,108,1025
Rep70822,C21117,PR6253,3696,19915
Rep70823,C21117,PR6560,347,1405
Rep70824,C21117,PR6575,122,1510
Rep70825,C21117,PR6115,266,1110
Rep70826,C21117,PR6628,130,1135
Rep70827,C21117,PR6253,793,19585
Rep70828,C21117,PR6474,365,1970
Rep70829,C21117,PR6253,967,4770
Rep70830,C21117,PR6352,1449,23840
Rep70831,C21117,PR6587,104,1020
Rep70832,C21117,PR6587,104,1020
Rep70833,C21117,PR6623,101,5360
Rep70834,C21117,PR6320,211,1820
Rep70835,C21117,PR6352,960,21575
Rep70836,C21117,PR6585,155,1210
Rep70837,C21117,PR6595,108,1505
Rep70838,C21117,PR6227,161,1195
Rep70839,C21117,PR6560,204,1510
Rep70840,C21117,PR6253,3696,19915
Rep70841,C21117,PR6575,120,1540
Rep70842,C21117,PR6560,116,1075
Rep70843,C21117,PR6227,133,1030
Rep70844,C21117,PR6253,100,1115
Rep70845,C21117,PR6474,365,1970
Rep70846,C21117,PR6575,172,1850
Rep70847,C21117,PR6474,365,1970
Rep70848,C21117,PR6564,153,1060
Rep70849,C21117,PR6575,120,1540
Rep70850,C21117,PR6461,2039,2340
Rep70851,C21117,PR6352,1570,44075
Rep70852,C21117,PR6461,2039,2340
Rep70853,C21117,PR6595,105,1105
Rep70854,C21117,PR6575,133,1530
Rep70855,C21117,PR6616,280,1245
Rep70856,C21117,PR6320,211,1820
Rep70857,C21117,PR6561,103,1090
Rep70858,C21117,PR6253,129,1445
Rep70859,C21117,PR6461,2039,2340
Rep70860,C21117,PR6227,130,1040
Rep70861,C21117,PR6595,136,2640
Rep70862,C21117,PR6585,155,1210
Rep70863,C21117,PR6352,1449,23840
Rep70864,C21117,PR6253,239,2540
Rep70865,C21117,PR6560,116,1075
Rep70866,C21117,PR6616,111,1065
Rep70867,C21650,PR6476,110462,67790
Rep70868,C21650,PR6476,59918,36480
Rep70869,C21650,PR6476,174577,105900
Rep70870,C21650,PR6476,3492,3250
Rep70871,C21650,PR6476,152390,91740
Rep70872,C21650,PR6476,17067,17665
Rep70873,C21650,PR6476,69410,44880
Rep70874,C21650,PR6476,69410,44880
Rep70875,C21650,PR6476,27268,16825
Rep70876,C21650,PR6476,8256,11650
Rep70877,C21650,PR6476,113287,98700
Rep70878,C21650,PR6476,79692,57155
Rep70879,C21650,PR6476,75969,45770
Rep70880,C21650,PR6476,69410,44880
Rep70881,C21650,PR6476,69410,44880
Rep70882,C21650,PR6115,2984,10195
Rep70883,C21650,PR6476,36794,29235
Rep70884,C21650,PR6476,12933,9805
Rep70885,C21650,PR6476,152390,91740
Rep70886,C21650,PR6476,68425,44905
Rep70887,C21650,PR6481,116,1065
Rep70888,C21650,PR6476,59918,36480
Rep70889,C21650,PR6266,934,5090
Rep70890,C21650,PR6476,21018,13295
Rep70891,C21650,PR6476,43075,46140
Rep70892,C21650,PR6476,105955,63510
Rep70893,C21650,PR6476,3815,7960
Rep70894,C21650,PR6476,49278,32670
Rep70895,C21650,PR6476,3815,7960
Rep70896,C21650,PR6476,13696,13110
Rep70897,C21650,PR6476,152390,91740
Rep70898,C21650,PR6476,3815,7960
Rep70899,C21650,PR6266,937,5095
Rep70900,C21650,PR6476,3815,7960
Rep70901,C21650,PR6476,30655,20295
Rep70902,C21650,PR6476,12205,13525
Rep70903,C21650,PR6266,1768,2635
Rep70904,C21650,PR6476,59918,36480
Rep70905,C21650,PR6476,125473,107215
Rep70906,C21650,PR6476,20493,27240
Rep70907,C21650,PR6115,3771,12705
Rep70908,C21650,PR6476,58157,36750
Rep70909,C21650,PR6476,77817,77045
Rep70910,C21650,PR6115,6028,21065
Rep70911,C21650,PR6476,59918,36480
Rep70912,C21650,PR6476,92151,55885
Rep70913,C21650,PR6476,25662,27225
Rep70914,C21650,PR6476,152390,91740
Rep70915,C21650,PR6476,242498,173550
Rep70916,C21650,PR6476,95444,58035
Rep70917,C22331,PR6116,8655,56055
Rep70918,C22331,PR6116,1877,9315
Rep70919,C22331,PR6116,12655,65605
Rep70920,C22331,PR6116,8937,53135
Rep70921,C22331,PR6115,1600,9655
Rep70922,C21822,PR6121,10950,33015
Rep70923,C21822,PR6121,69893,101150
Rep70924,C21822,PR6120,166,1145
Rep70925,C21822,PR6118,233,1295
Rep70926,C21822,PR6121,32050,96040
Rep70927,C21822,PR6121,20932,70835
Rep70928,C21822,PR6116,1725,5680
Rep70929,C21822,PR6118,233,1295
Rep70930,C21822,PR6120,233,1295
Rep70931,C21822,PR6120,233,1295
Rep70932,C21822,PR6121,20594,67070
Rep70933,C21822,PR6118,1322,6050
Rep70934,C21822,PR6121,10700,36645
Rep70935,C21822,PR6121,20932,70835
Rep70936,C21822,PR6116,211,1545
Rep70937,C21822,PR6121,42972,127560
Rep70938,C21822,PR6121,69893,101150
Rep70939,C21822,PR6121,20932,70835
Rep70940,C21822,PR6121,69893,101150
Rep70941,C21822,PR6121,20622,66515
Rep70942,C21822,PR6121,31010,105040
Rep70943,C21822,PR6121,20932,70835
Rep70944,C21822,PR6121,32050,96040
Rep70945,C21822,PR6121,8911,27300
Rep70946,C21822,PR6120,233,1295
Rep70947,C21822,PR6116,1252,4320
Rep70948,C21457,PR6126,127,1450
Rep70949,C21457,PR6281,116,1090
Rep70950,C21457,PR6606,101,2305
Rep70951,C21457,PR6523,103,3985
Rep70952,C21457,PR6597,123,1590
Rep70953,C21457,PR6231,552,7775
Rep70954,C21457,PR6200,2391,16665
Rep70955,C21457,PR6116,1766,8215
Rep70956,C21457,PR6231,1004,14545
Rep70957,C21457,PR6200,2311,16580
Rep70958,C21457,PR6200,2446,17530
Rep70959,C21457,PR6116,1766,8780
Rep70960,C21457,PR6606,101,1195
Rep70961,C21457,PR6616,126,1355
Rep70962,C21457,PR6231,552,7790
Rep70963,C21457,PR6116,1766,8450
Rep70964,C21457,PR6253,102,1165
Rep70965,C21457,PR6248,101,1120
Rep70966,C21457,PR6116,1766,8450
Rep70967,C21457,PR6523,2927,9865
Rep70968,C21457,PR6551,9993,44805
Rep70969,C21457,PR6116,1766,8450
Rep70970,C21457,PR6598,113,2880
Rep70971,C22130,PR6130,7864,68165
Rep70972,C22130,PR6130,144,1405
Rep70973,C22130,PR6253,322,4345
Rep70974,C22130,PR6253,133,1615
Rep70975,C22130,PR6253,135,1860
Rep70976,C22130,PR6253,142,2095
Rep70977,C22130,PR6250,133,2120
Rep70978,C22130,PR6253,139,1445
Rep70979,C22130,PR6253,112,1325
Rep70980,C22130,PR6130,6568,45850
Rep70981,C22130,PR6135,215,5900
Rep70982,C22130,PR6253,316,1275
Rep70983,C22130,PR6253,1181,9540
Rep70984,C22130,PR6253,633,9505
Rep70985,C22130,PR6130,236,2845
Rep70986,C22130,PR6253,322,3330
Rep70987,C22130,PR6116,322,5105
Rep70988,C22130,PR6135,176,4215
Rep70989,C22130,PR6253,358,3845
Rep70990,C22130,PR6130,5586,55275
Rep70991,C22130,PR6116,322,5105
Rep70992,C22130,PR6116,322,5105
Rep70993,C22130,PR6253,132,1490
Rep70994,C22130,PR6130,8412,92300
Rep70995,C22130,PR6130,405,4120
Rep70996,C22130,PR6130,131,1415
Rep70997,C22130,PR6253,139,1445
Rep70998,C22130,PR6250,133,2130
Rep70999,C22130,PR6615,182,1195
Rep71000,C22130,PR6135,1449,15070
Rep71001,C22130,PR6253,421,5560
Rep71002,C22130,PR6253,700,10730
Rep71003,C22130,PR6130,305,3290
Rep71004,C22130,PR6135,1325,14325
Rep71005,C22130,PR6253,125,1610
Rep71006,C22130,PR6130,531,11805
Rep71007,C22130,PR6253,877,7400
Rep71008,C22130,PR6253,693,5360
Rep71009,C22130,PR6135,1058,10110
Rep71010,C22130,PR6253,242,3035
Rep71011,C22130,PR6130,122,1195
Rep71012,C22130,PR6253,110,1140
Rep71013,C22130,PR6130,122,1195
Rep71014,C22130,PR6135,313,10055
Rep71015,C22130,PR6253,145,1605
Rep71016,C22130,PR6331,200,3430
Rep71017,C22130,PR6253,120,1245
Rep71018,C22130,PR6116,661,10355
Rep71019,C22130,PR6135,2023,17990
Rep71020,C22130,PR6135,1872,11490
Rep71021,C22130,PR6135,523,3040
Rep71022,C22130,PR6130,10186,80320
Rep71023,C22130,PR6253,258,1200
Rep71024,C22130,PR6253,1773,13470
Rep71025,C22130,PR6130,127,1245
Rep71026,C22130,PR6253,139,1445
Rep71027,C22130,PR6130,8268,65335
Rep71028,C22130,PR6253,328,4000
Rep71029,C22130,PR6253,286,3535
Rep71030,C22130,PR6253,495,6385
Rep71031,C22130,PR6253,161,1385
Rep71032,C22130,PR6116,772,12470
Rep71033,C22130,PR6615,254,1715
Rep71034,C22130,PR6253,432,4265
Rep71035,C22130,PR6253,533,1545
Rep71036,C22130,PR6615,151,1230
Rep71037,C22130,PR6241,2877,10600
Rep71038,C22130,PR6331,155,2365
Rep71039,C22130,PR6130,321,3095
Rep71040,C22130,PR6130,9617,91580
Rep71041,C22130,PR6331,208,3635
Rep71042,C22130,PR6135,2576,12065
Rep71043,C22130,PR6253,432,5135
Rep71044,C22130,PR6135,682,5465
Rep71045,C22130,PR6253,197,1400
Rep71046,C22130,PR6331,80,1020
Rep71047,C22130,PR6130,155,1490
Rep71048,C22130,PR6253,102,1170
Rep71049,C22130,PR6253,110,1140
Rep71050,C22130,PR6135,1840,18275
Rep71051,C22130,PR6615,254,1695
Rep71052,C22130,PR6135,135,2590
Rep71053,C22130,PR6253,467,5815
Rep71054,C22130,PR6130,396,4805
Rep71055,C22130,PR6135,127,1070
Rep71056,C22130,PR6130,187,2130
Rep71057,C22130,PR6135,3758,38930
Rep71058,C22130,PR6130,127,1245
Rep71059,C22130,PR6615,357,2160
Rep71060,C22130,PR6130,111,1100
Rep71061,C22130,PR6135,333,11045
Rep71062,C22130,PR6130,591,5060
Rep71063,C22130,PR6253,1015,7490
Rep71064,C22130,PR6135,638,3895
Rep71065,C22130,PR6253,326,2945
Rep71066,C22130,PR6253,493,7420
Rep71067,C22130,PR6253,107,1135
Rep71068,C22130,PR6135,1590,17225
Rep71069,C22130,PR6331,222,3970
Rep71070,C22130,PR6615,264,1395
Rep71071,C22130,PR6253,102,1190
Rep71072,C22130,PR6253,139,1445
Rep71073,C22047,PR6186,375,2290
Rep71074,C22047,PR6116,961,10055
Rep71075,C22047,PR6186,6548,19475
Rep71076,C22047,PR6116,961,10055
Rep71077,C22047,PR6253,466,7485
Rep71078,C22047,PR6116,1819,19780
Rep71079,C22047,PR6229,372,2645
Rep71080,C22047,PR6116,933,10870
Rep71081,C22047,PR6579,127,1235
Rep71082,C22047,PR6116,281,2785
Rep71083,C22047,PR6584,104,1075
Rep71084,C22047,PR6368,280,9255
Rep71085,C22047,PR6186,5536,17215
Rep71086,C22047,PR6413,118,1220
Rep71087,C22047,PR6116,281,2785
Rep71088,C22047,PR6584,104,1075
Rep71089,C22047,PR6186,375,2290
Rep71090,C22047,PR6116,1044,10705
Rep71091,C22047,PR6368,350,11955
Rep71092,C22047,PR6596,104,2290
Rep71093,C22047,PR6632,211,1855
Rep71094,C22047,PR6628,116,1610
Rep71095,C21350,PR6253,1568,6000
Rep71096,C21350,PR6119,133,2505
Rep71097,C21350,PR6253,2944,9480
Rep71098,C21350,PR6253,3171,13645
Rep71099,C21350,PR6253,1688,6595
